rho1	rho2	rho3	rho4	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	culture_group
0.2	0.2	0.5	0.1	124.32	6.488066979826564	8.1	2.539207499205652	6.2	0.05299514634591053	3.9488594806209094	1.3065613004059315	0.40972852493187817	0.8103770233234573	0.07246376811594203	0.07575757575757576	138.0	132.0	360
0.2	0.2	0.5	0.1	147.68	5.842518867829457	7.6	2.3923475971044095	6.08	0.03922682300220754	3.450171270725046	1.1723412861114084	0.4224444996956735	0.7113353623286028	0.056179775280898875	0.05555555555555555	178.0	180.0	360
0.2	0.2	0.5	0.1	141.17	6.5174945933182675	7.9	2.407620717852838	5.45	0.04442698365912118	4.109873875465432	1.084745317463107	0.4205650700423938	0.7371991343767238	0.0	0.06172839506172839	0.0	162.0	360
0.2	0.2	0.5	0.1	138.8	6.360947792266023	8.0	2.6070378220428654	6.4	0.04633029583239435	3.753909970223155	1.0775053679035498	0.3842945662680966	0.7552634685631986	0.06329113924050633	0.0625	158.0	160.0	360
0.2	0.2	0.5	0.1	152.37	7.332704397109013	8.23	2.76784535028189	6.64	0.04529012993294032	4.564859046827122	1.1696864904188997	0.41860653565519457	0.8288332868937662	0.057803468208092484	0.05714285714285714	173.0	175.0	360
0.2	0.2	0.5	0.1	146.17	5.402688205785941	7.3	2.011457384491654	4.38	0.0365624663341831	3.3912308212942843	0.9690359309756331	0.4472838222851239	0.6856417567094749	0.0	0.054945054945054944	0.0	182.0	360
0.2	0.3	0.1	0.4	57.97	5.119584566275777	8.1	3.44239187947667	7.7	0.11343084314038787	1.677192686799106	1.09188366685312	0.4915693816812029	0.7244292894178277	0.0	0.1282051282051282	0.0	78.0	370
0.2	0.3	0.1	0.4	48.63	5.342050170616825	9.35	4.172343399389078	8.79	0.1829859811836056	1.1697067712277462	1.2496969568320804	0.6661805723153384	0.9467348336288646	0.2222222222222222	0.2222222222222222	45.0	45.0	370
0.2	0.3	0.1	0.4	45.93	5.255542381710379	8.7	4.171905719421987	8.7	0.16565886476113068	1.0836366622883973	1.2898485741080556	0.5512822878453933	0.847052580875566	0.2	0.20408163265306123	50.0	49.0	370
0.2	0.3	0.1	0.4	52.5	4.641722030515108	8.9	3.265057166490682	7.15	0.15121157804655705	1.3766648640244257	1.141991442509822	0.6194656281859665	0.84499409454702	0.18518518518518517	0.17857142857142858	54.0	56.0	370
0.2	0.3	0.1	0.4	41.04	4.41182809124575	8.77	3.049672320979092	6.54	0.189329715571469	1.3621557702666585	1.164312098619635	0.6785364960684684	0.8750652756026078	0.2222222222222222	0.2127659574468085	45.0	47.0	370
0.2	0.3	0.1	0.4	44.36	4.761783004581914	8.8	3.804595071033217	8.8	0.17532412050698987	0.9571879335486984	1.221431885882363	0.6760800981107508	0.8708997426024936	0.0	0.2127659574468085	0.0	47.0	370
0.2	0.3	0.1	0.4	53.42	5.188114025854516	9.16	3.9183710487713133	8.71	0.16211486209418868	1.2697429770832007	1.263790127336259	0.5771787710539431	0.8759823090534986	0.1724137931034483	0.1724137931034483	58.0	58.0	370
0.2	0.3	0.1	0.4	41.13	5.004046229134775	9.46	3.1282385773308747	6.67	0.2257389944189453	1.875807651803902	1.1090011977099599	0.7296914577433252	0.9005491373991117	0.2631578947368421	0.2631578947368421	38.0	38.0	370
0.2	0.3	0.1	0.4	44.51	5.536862128085505	8.78	4.4213611414686955	8.8	0.1741898057860944	1.1155009866168135	1.298872041298811	0.624034434925646	0.8881560245833843	0.19230769230769232	0.0	52.0	0.0	370
0.2	0.3	0.1	0.4	36.69	4.56428062417182	8.64	3.4120949105367693	8.55	0.20806596405653477	1.1521857136350502	1.0632271495348935	0.6127745783154379	0.8050455956165175	0.23809523809523808	0.24390243902439024	42.0	41.0	370
0.2	0.3	0.2	0.3	87.29	6.049370729759307	8.7	3.640274445478163	7.87	0.08764324006353942	2.409096284281148	1.140714449819032	0.47130257904921863	0.8234498196563084	0.11627906976744186	0.11904761904761904	86.0	84.0	380
0.2	0.3	0.2	0.3	75.31	5.422158343747518	8.37	3.324649431025134	7.32	0.09382171102035576	2.097508912722384	1.212438634276073	0.22575256906135532	0.784129160294669	0.11235955056179775	0.10989010989010989	89.0	91.0	380
0.2	0.3	0.2	0.3	100.93	6.842828749599802	8.8	3.971823215463011	7.68	0.0768160815995138	2.87100553413679	1.3433015730017905	0.5874113337994544	0.8706851457998945	0.08928571428571429	0.09090909090909091	112.0	110.0	380
0.2	0.3	0.2	0.3	90.89	5.94977209964754	8.1	3.2539691001158793	7.23	0.07233230113844008	2.695802999531663	1.2446083944106845	0.4768511588612015	0.8143392174173991	0.10101010101010101	0.10101010101010101	99.0	99.0	380
0.2	0.3	0.2	0.3	68.11	5.888831084796961	8.2	4.097473208634541	7.78	0.09911133308102675	1.7913578761624216	1.2602454859738084	0.5014367103177587	0.8375129336429329	0.0	0.12658227848101267	0.0	79.0	380
0.2	0.3	0.2	0.3	109.88	6.428175050855633	9.2	4.30075064047538	9.2	0.07723683831396216	2.1274244103802524	1.375996378050025	0.49142911938831074	0.9170316999638287	0.09009009009009009	0.09009009009009009	111.0	111.0	380
0.2	0.3	0.2	0.3	67.22	5.922967485349075	8.12	3.9033219487324033	7.38	0.1003379871486049	2.0196455366166743	1.2837709960416526	0.5378481963408376	0.860115523038405	0.0	0.12195121951219512	0.0	82.0	380
0.2	0.3	0.2	0.3	83.36	5.88640347619933	8.0	3.7579753042225703	8.0	0.07695724958854198	2.1284281719767586	1.2176187851293696	0.3913843381096565	0.8139094217755752	0.0	0.0970873786407767	0.0	103.0	380
0.2	0.3	0.2	0.3	76.06	7.573263571489954	8.9	4.100220948236375	8.9	0.10425802161822259	3.473042623253586	1.3699902442098095	0.5614432057420599	0.9316874737660611	0.125	0.0	80.0	0.0	380
0.2	0.3	0.2	0.3	62.76	5.754163416372814	7.9	3.481940816304205	6.83	0.10016454659184663	2.2722226000686074	1.4114574850504598	0.43919056413454405	0.8184272159445628	0.14492753623188406	0.0	69.0	0.0	380
0.2	0.3	0.3	0.2	154.88	6.684477107840805	8.4	3.1800633955545434	6.72	0.04571671485170631	3.504413712286259	1.2952698907762823	0.3412898990807265	0.8394766901403549	0.06060606060606061	0.059880239520958084	165.0	167.0	390
0.2	0.3	0.3	0.2	139.48	6.458392814155868	8.1	3.263272930527067	6.25	0.04731828264430479	3.1951198836287977	1.1831923524757033	0.5453207306924461	0.8009701331274531	0.0	0.06756756756756757	0.0	148.0	390
0.2	0.3	0.3	0.2	132.7	5.886165715741137	8.2	3.4653610356084683	8.2	0.05082387844539874	2.4208046801326684	1.145075090044367	0.4542226999854872	0.8014632401168541	0.06944444444444445	0.0684931506849315	144.0	146.0	390
0.2	0.3	0.3	0.2	120.65	5.651747044402153	7.7	3.303271251217503	6.93	0.049484491944306805	2.34847579318465	1.1244523597385006	0.47749254933909746	0.7677520665167283	0.07462686567164178	0.07352941176470588	134.0	136.0	390
0.2	0.3	0.3	0.2	129.46	5.952706330094207	7.9	3.3073493840926798	6.32	0.04850514338576653	2.645356946001526	1.19279683825625	0.45794358630530774	0.7980884566126281	0.06666666666666667	0.06802721088435375	150.0	147.0	390
0.2	0.3	0.3	0.2	128.63	5.3279899535497535	8.1	3.1854427921835975	6.46	0.0510808352874163	2.1425471613661564	1.2426712079581146	0.4372160414244031	0.8232871970470295	0.06944444444444445	0.0684931506849315	144.0	146.0	390
0.2	0.3	0.3	0.2	96.05	5.212445464540646	7.03	3.235994044847946	6.81	0.052605474582848276	1.9764514196926983	0.9877512221097834	0.38813914282235595	0.6746643559473593	0.078125	0.0	128.0	0.0	390
0.2	0.3	0.3	0.2	129.87	5.690349375971273	7.5	3.2571487649113977	7.5	0.043487945693566496	2.4332006110598736	1.1247650802539362	0.4387719936543202	0.7319547364579472	0.06289308176100629	0.0	159.0	0.0	390
0.2	0.3	0.3	0.2	129.25	6.704021341132906	8.3	3.9717573480636825	7.73	0.053385876702587404	2.7322639930692243	1.2736477326485398	0.4056180170402405	0.7891417768607704	0.0684931506849315	0.06756756756756757	146.0	148.0	390
0.2	0.3	0.3	0.2	130.87	5.783663782712645	8.2	3.7085189035416706	8.2	0.051484536053661295	2.0751448791709732	1.222351191602796	0.41530387865880436	0.8000327584270961	0.06802721088435375	0.0	147.0	0.0	390
0.2	0.3	0.4	0.1	169.36	6.570458923551386	7.7	2.6864344632529282	6.5	0.03509581592701766	3.8840244602984564	1.2975695545275956	0.37827968608149876	0.7975399277387228	0.050761421319796954	0.05025125628140704	197.0	199.0	400
0.2	0.3	0.4	0.1	142.19	5.926999736338562	7.0	2.8627030791214243	6.3	0.03456775451386846	3.0642966572171377	1.1512285956803268	0.44949902507042266	0.728314939641539	0.05434782608695652	0.05405405405405406	184.0	185.0	400
0.2	0.3	0.4	0.1	139.57	7.372880273450099	7.5	3.02933296732824	6.75	0.04044902478608961	4.343547306121856	1.1450353735282999	0.23493846883385847	0.7481151367286487	0.05847953216374269	0.05813953488372093	171.0	172.0	400
0.2	0.3	0.4	0.1	159.33	7.6086726311307045	8.37	2.774579042003017	6.72	0.04455097187962226	4.834093589127686	1.3435902516817637	0.5651795064040768	0.9664353326429239	0.06060606060606061	0.059880239520958084	165.0	167.0	400
0.2	0.3	0.4	0.1	183.05	7.353839501951519	8.0	3.06178848138566	6.4	0.03504337321904953	4.292051020565863	1.232376059186248	0.46929091444872606	0.8249402561114064	0.04854368932038835	0.04807692307692308	206.0	208.0	400
0.2	0.3	0.4	0.1	139.85	5.3819917413706335	7.2	2.579037270999658	5.69	0.03716797057018897	2.802954470370975	1.0626481773542007	0.37974176404920307	0.7336234142592208	0.05747126436781609	0.056818181818181816	174.0	176.0	400
0.2	0.3	0.4	0.1	192.47	6.206904824307818	8.5	3.126777088260646	8.5	0.03771489868921682	3.080127736047172	1.137016396102256	0.378281565168194	0.7555150115914259	0.04854368932038835	0.04950495049504951	206.0	202.0	400
0.2	0.3	0.4	0.1	168.04	6.206111771859456	8.8	3.049310850705149	7.21	0.04622524763324067	3.156800921154304	1.409288095333835	0.5446251787950291	0.9429982037437544	0.056179775280898875	0.05747126436781609	178.0	174.0	400
0.2	0.3	0.4	0.1	178.84	6.166084253578658	8.1	2.9443858366999716	7.29	0.036784822901855856	3.2216984168786853	1.1622276373774094	0.4614774257505212	0.8081579696153992	0.0	0.0	0.0	0.0	400
0.2	0.3	0.4	0.1	183.35	5.819055370059221	8.0	3.0582623968621307	6.4	0.03500484542311337	2.760792973197091	1.2882681283797242	0.4754203597725677	0.8456559005687155	0.0	0.0	0.0	0.0	400
0.2	0.4	0.1	0.3	96.71	5.910121732301986	8.0	4.2377694664319066	8.0	0.06629542284711108	1.6723522658700778	1.1161982191711703	0.5436584800516022	0.8257914156598204	0.08849557522123894	0.08771929824561403	113.0	114.0	410
0.2	0.4	0.1	0.3	76.98	4.714206354407122	8.0	4.172881584656781	7.62	0.08325000936230273	0.5413247697503413	1.033123647081803	0.43944929788813236	0.7255474026563857	0.11494252873563218	0.11235955056179775	87.0	89.0	410
0.2	0.4	0.1	0.3	90.31	4.564033096609052	7.4	4.033053323904433	7.6	0.06407984224240935	0.5309797727046187	1.1650650160179565	0.48176208146440536	0.7776374454656437	0.09345794392523364	0.09345794392523364	107.0	107.0	410
0.2	0.4	0.1	0.3	94.54	4.985268506400758	8.2	4.461605121627721	7.64	0.07145017499602754	0.5236633847730365	1.188173157464238	0.5268312171693553	0.8617898826493393	0.10309278350515463	0.10101010101010101	97.0	99.0	410
0.2	0.4	0.1	0.3	86.55	5.016293578810456	7.71	3.6943720185419027	7.8	0.0703390739628975	1.3219215602685532	1.1869818557668284	0.5508181959379901	0.7675547883222333	0.09433962264150944	0.09523809523809523	106.0	105.0	410
0.2	0.4	0.1	0.3	69.11	5.080413779656966	8.16	4.306253948476432	8.2	0.09869713033869103	0.7741598311805334	1.0927758222982111	0.5020659850184819	0.7589832400293015	0.1388888888888889	0.1388888888888889	72.0	72.0	410
0.2	0.4	0.1	0.3	77.28	4.962025465973913	7.7	3.7659153648646084	7.7	0.07689756326639231	1.1961101011093072	1.0458071851257174	0.5301841960105853	0.7958392283998847	0.0	0.10752688172043011	0.0	93.0	410
0.2	0.4	0.1	0.3	73.39	4.677084160480198	7.8	4.258920144604465	7.8	0.08318192288310344	0.4181640158757329	1.0302177068487977	0.5225036251526279	0.7615099675813635	0.0	0.11235955056179775	0.0	89.0	410
0.2	0.4	0.1	0.3	93.61	5.956068140224278	8.2	4.170500995607119	8.06	0.07222590098833523	1.7855671446171582	1.1348286888615098	0.5279744474556826	0.7770833724699229	0.0	0.10101010101010101	0.0	99.0	410
0.2	0.4	0.1	0.3	104.38	5.765969379870821	8.1	4.169760632514753	8.1	0.0629931071354947	1.5962087473560702	1.1426089138678002	0.4863579214938747	0.7651444725978898	0.08196721311475409	0.08064516129032258	122.0	124.0	410
0.2	0.4	0.2	0.2	142.8	6.2684107597173275	8.3	4.461340858554644	8.3	0.048363910037105134	1.8070699011626832	1.409201702286371	0.4211512405784944	0.8652102945175908	0.0641025641025641	0.0	156.0	0.0	420
0.2	0.4	0.2	0.2	121.43	5.649092107779731	7.7	3.8329100437268395	7.7	0.04898636697428853	1.8161820640528896	1.07563698419894	0.4853488062007512	0.7660172146297599	0.06993006993006994	0.0	143.0	0.0	420
0.2	0.4	0.2	0.2	139.0	5.805940574222154	7.6	3.5077216381553846	6.84	0.041658913158967546	2.2982189360667697	1.0313542761222547	0.47433008525649867	0.7537780748845965	0.06134969325153374	0.0	163.0	0.0	420
0.2	0.4	0.2	0.2	141.77	5.988231516988544	8.6	3.783157892133735	6.88	0.05269378194928997	2.2050736248548084	1.467162409012643	0.5540765499901252	0.9258099161127741	0.07246376811594203	0.07246376811594203	138.0	138.0	420
0.2	0.4	0.2	0.2	136.7	6.0056602417842875	8.5	3.841285074380993	7.65	0.052937756432547875	2.1643751674032945	1.1795688159653948	0.4293455064708864	0.8106278122221897	0.06896551724137931	0.0684931506849315	145.0	146.0	420
0.2	0.4	0.2	0.2	142.48	5.260956678600028	7.7	3.467720454840806	7.7	0.041680768551998676	1.7932362237592196	1.108986884976531	0.5033759866072588	0.7651291342549036	0.05917159763313609	0.058823529411764705	169.0	170.0	420
0.2	0.4	0.2	0.2	163.6	5.406934630474572	8.5	4.01490505701293	8.31	0.04439250725554432	1.392029573461644	1.1047734960698177	0.3793700017447677	0.7711712548880947	0.05917159763313609	0.05847953216374269	169.0	171.0	420
0.2	0.4	0.2	0.2	129.96	6.740900459097462	8.3	3.553958946030379	8.3	0.05318673581409797	3.1869415130670844	1.3324442827907221	0.4655048559794067	0.861692094518283	0.07142857142857142	0.07142857142857142	140.0	140.0	420
0.2	0.4	0.2	0.2	141.78	5.872119405837841	7.8	3.8729337372418837	7.71	0.04306176006260221	1.9991856685959575	1.3489141349877327	0.4586883866009439	0.7822125757226902	0.06097560975609756	0.06060606060606061	164.0	165.0	420
0.2	0.4	0.2	0.2	139.81	5.563974775775754	7.9	3.709747879562349	7.81	0.04486454593734671	1.8542268962134056	1.1710883125957938	0.4349222545480167	0.7540528283442499	0.06493506493506493	0.0641025641025641	154.0	156.0	420
0.2	0.5	0.1	0.2	138.75	4.612178622727203	7.1	3.725011242784155	7.1	0.036435330614724634	0.8871673799430476	1.089195270591906	0.4717063008801673	0.7475539834137404	0.0	0.0	0.0	0.0	430
0.2	0.5	0.1	0.2	173.41	6.690588782934103	8.7	4.653113901029097	8.7	0.04374556291563427	2.0374748819050064	1.268911682602253	0.5672173643567584	0.8693172325839165	0.055248618784530384	0.0546448087431694	181.0	183.0	430
0.2	0.5	0.1	0.2	129.87	5.117007329291288	8.0	4.164578293713921	8.0	0.049481478085702746	0.9524290355773642	1.2450087554327787	0.5013856491829468	0.8235013266293262	0.0684931506849315	0.06756756756756757	146.0	148.0	430
0.2	0.5	0.1	0.2	141.2	5.732966290576595	8.2	4.375998629003587	8.2	0.04779580836368602	1.3569676615730097	1.3389161215857555	0.43515953087920345	0.8259326468626975	0.06666666666666667	0.06622516556291391	150.0	151.0	430
0.2	0.5	0.1	0.2	136.93	5.341319743312584	8.5	4.3039939074072615	8.5	0.05298834491803198	1.0373258359053237	1.5029001223907792	0.6292607849391192	0.9754310272231059	0.06993006993006994	0.06896551724137931	143.0	145.0	430
0.2	0.5	0.1	0.2	150.46	5.996916587776289	8.8	5.215585753355101	8.8	0.05160259990831016	0.7813308344211873	1.4453889306071783	0.6027202744726122	0.8805349065537398	0.0	0.06451612903225806	0.0	155.0	430
0.2	0.5	0.1	0.2	130.78	5.527821341979288	8.0	4.263840980884479	8.0	0.04917680372381351	1.263980361094811	1.5178663348835364	0.38037852275904827	0.8206159220374347	0.07142857142857142	0.07142857142857142	140.0	140.0	430
0.2	0.5	0.1	0.2	137.7	5.385945955377462	8.3	4.259078768972148	7.82	0.050393571268701184	1.1268671864053128	1.1571596148308048	0.5045958781620812	0.8601326701391616	0.06993006993006994	0.0	143.0	0.0	430
0.2	0.5	0.1	0.2	111.62	5.59359200029279	7.3	4.396056695241341	7.3	0.047794218581519055	1.1975353050514503	1.2877660977044616	0.416796684101173	0.7682003484803778	0.0	0.06944444444444445	0.0	144.0	430
0.2	0.5	0.1	0.2	158.88	5.253129089988855	8.0	3.9338405064544544	8.0	0.04033870244567133	1.3192885835344015	1.2054262545100536	0.48566270768337605	0.8171954181907399	0.0	0.05319148936170213	0.0	188.0	430
0.2	0.6	0.1	0.1	203.5	5.3955718574997364	8.2	4.261342629836285	8.2	0.033204080666467795	1.1342292276634516	1.1598544152154642	0.4142437071268531	0.8033249053947918	0.04484304932735426	0.04484304932735426	223.0	223.0	440
0.2	0.6	0.1	0.1	197.88	5.885451189329811	7.7	4.325687978100457	7.7	0.03004350939488845	1.5597632112293578	1.2361839222675637	0.40061066269084755	0.8511625901371922	0.0423728813559322	0.0423728813559322	236.0	236.0	440
0.2	0.6	0.1	0.1	199.93	5.376697279305699	7.7	4.0531414230018665	7.7	0.029771128829809205	1.3235558563038317	1.2036176119055717	0.42230067421471895	0.7632073817218399	0.04329004329004329	0.04310344827586207	231.0	232.0	440
0.2	0.6	0.1	0.1	191.91	5.019143327187816	7.3	3.7358444806942073	7.3	0.02786853183039192	1.283298846493607	1.4362978163280755	0.4709072092635161	0.7944065851266815	0.042735042735042736	0.0423728813559322	234.0	236.0	440
0.2	0.6	0.1	0.1	212.82	4.786127193578303	8.0	4.265272779449406	8.0	0.03015465853927695	0.5208544141288987	1.2875590363307514	0.5094154041049802	0.8491919402255944	0.041666666666666664	0.04149377593360996	240.0	241.0	440
0.2	0.6	0.1	0.1	209.99	5.792644709844852	8.0	3.879280167866136	8.0	0.030573349345597457	1.9133645419787175	1.1230265583501675	0.3528401744085967	0.8135850848776606	0.0	0.04219409282700422	0.0	237.0	440
0.2	0.6	0.1	0.1	207.41	5.84359488979889	7.9	4.309242695337327	7.9	0.030200795950944173	1.5343521944615606	1.1603858267216813	0.5215244392250575	0.8157695972435925	0.0423728813559322	0.0	236.0	0.0	440
0.2	0.6	0.1	0.1	211.36	5.061317578214525	8.2	4.371466344295872	8.2	0.031952392778954224	0.6898512339186549	1.3014815012115841	0.5427415185869701	0.8917921686806595	0.04405286343612335	0.043859649122807015	227.0	228.0	440
0.2	0.6	0.1	0.1	191.67	4.869175401908448	7.7	4.099493259567839	7.7	0.031079539694497352	0.7696821423406108	1.050997958083733	0.43961714132184226	0.6861893901125269	0.0	0.04484304932735426	0.0	223.0	440
0.2	0.6	0.1	0.1	195.23	4.979501058552675	7.8	4.062635827832501	7.41	0.03129927098546742	0.9168652307201702	1.2553180149774992	0.5195659430381006	0.8474446422081935	0.0	0.04484304932735426	0.0	223.0	440
0.3	0.1	0.1	0.5	6.55	1.169799783549784	5.08	1.0994328449328452	1.79	0.7787617937617937	0.07036693861693855	0.8720836492300854	0.7860710348387265	0.8330503004083769	0.0	0.0	2.0	2.0	450
0.3	0.1	0.1	0.5	3.83	1.360753968253968	2.84	1.056095238095238	1.34	0.7742341269841271	0.3046587301587302	0.8714860832882629	0.7444510100486869	0.8088748632843274	0.0	0.14285714285714285	5.0	7.0	450
0.3	0.1	0.1	0.5	12.44	1.6047453820689115	8.49	1.168308914125091	2.37	0.6894075075251546	0.436436467943821	0.9764443325390935	0.6039764047108807	0.8053947821960524	0.5857798143358135	0.5857798143358135	16.0	14.0	450
0.3	0.1	0.1	0.5	13.46	1.47360490116179	8.47	1.312655522324253	2.72	0.6148570879584809	0.16094937883753682	0.993538064256366	0.6799508673400101	0.8124678744896044	0.13333333333333333	0.15384615384615385	15.0	13.0	450
0.3	0.1	0.1	0.5	13.09	1.5371998263174738	8.59	1.2286352886020073	2.2	0.6499533019869704	0.3085645377154662	1.0144886876735448	0.7115562875202117	0.8576303485051815	0.2727272727272727	0.36363636363636365	11.0	11.0	450
0.3	0.1	0.1	0.5	7.04	1.4751137751137748	5.47	1.2164764957264955	1.93	0.8121406093906088	0.2586372793872793	0.9660982437736878	0.755843307169311	0.8666343629838658	0.16666666666666666	0.25	6.0	8.0	450
0.3	0.1	0.1	0.5	6.55	1.3857593795093788	4.83	1.1257669552669558	1.7	0.7680238095238094	0.2599924242424242	1.0002637553509903	0.8060756028247864	0.8992962027650535	0.3333333333333333	0.4	3.0	5.0	450
0.3	0.1	0.1	0.5	4.81	1.1870183982683984	3.91	1.0627582140082144	1.44	0.8569286546786548	0.12426018426018427	0.9065587294914934	0.7534421188791431	0.8161775103040886	0.0	0.0	10.0	12.0	450
0.3	0.1	0.1	0.5	3.13	1.075035714285714	2.46	0.9718095238095239	1.18	0.7523333333333331	0.1032261904761905	0.8194160694518473	0.7045424656960141	0.7628768850886912	0.0	0.0	2.0	2.0	450
0.3	0.1	0.1	0.5	7.27	1.545466706496118	5.08	1.3478916181857357	2.46	0.7940383211559684	0.19757508831038237	1.0319291191492437	0.7755775182219053	0.9092218842226346	0.2222222222222222	0.3333333333333333	9.0	9.0	450
0.3	0.1	0.2	0.4	16.49	1.8441278617378	6.94	1.1906053977524187	3.09	0.3135518609568742	0.6535224639853816	0.762831335898917	0.478688926715226	0.6376449174746301	0.0	0.0	0.0	0.0	460
0.3	0.1	0.2	0.4	16.29	2.0232767809344496	8.05	1.3076184999236218	3.48	0.4880974761224627	0.715658281010829	0.9690164056890547	0.6501406341272493	0.7889375909664876	0.4	0.37037037037037035	25.0	27.0	460
0.3	0.1	0.2	0.4	18.95	2.07305691946697	7.96	1.1616679388891553	2.83	0.3513909502277812	0.911388980577815	1.011015811529068	0.5976850493677359	0.7552532855205034	0.3333333333333333	0.35714285714285715	30.0	28.0	460
0.3	0.1	0.2	0.4	23.82	2.813767848214417	8.22	1.857687067957154	4.54	0.30192082794243846	0.9560807802572623	1.0045420237532305	0.4048334379677584	0.7284066369330094	0.47619047619047616	0.0	21.0	0.0	460
0.3	0.1	0.2	0.4	17.75	3.927716629270679	7.32	2.129155294599832	5.46	0.40671336296703076	1.7985613346708471	1.1766918477139507	0.6879401246087969	0.8825681124666985	0.47368421052631576	0.47368421052631576	19.0	19.0	460
0.3	0.1	0.2	0.4	12.78	1.7810327308570342	8.02	1.3233534768465114	2.99	0.6606884393126654	0.4576792540105235	0.9653046636899831	0.7127501380440513	0.836895611385253	0.45454545454545453	0.5	22.0	20.0	460
0.3	0.1	0.2	0.4	25.66	2.8451280557570198	8.89	1.8852690068058262	4.51	0.30983978756072744	0.9598590489511929	1.112086756046688	0.6430050224145145	0.8273080329215151	0.37037037037037035	0.3448275862068966	27.0	29.0	460
0.3	0.1	0.2	0.4	19.62	3.115170614218366	7.56	1.6665732457225706	3.76	0.306168982433525	1.4485973684957951	1.0095820425862014	0.5619105934329269	0.7185093159807115	0.36	0.3333333333333333	25.0	27.0	460
0.3	0.1	0.2	0.4	12.66	1.6182990180184444	7.3	1.026798053039153	2.19	0.5746820272950308	0.5915009649792934	0.9001028020527864	0.6364430232809913	0.7671865608123349	0.4	0.700860864202592	5.0	5.0	460
0.3	0.1	0.2	0.4	22.14	2.2055649104909207	8.12	1.4053169864950081	3.45	0.3068627930521883	0.8002479239959136	0.9588125808357058	0.5219496732849771	0.7164313275692862	0.30303030303030304	0.30303030303030304	33.0	33.0	460
0.3	0.1	0.3	0.3	43.25	4.271232392945058	8.39	1.7179818476232185	4.2	0.16332164764700863	2.553250545321839	1.0522407042964768	0.5322622226818048	0.817662713445793	0.0	0.18181818181818182	0.0	55.0	470
0.3	0.1	0.3	0.3	43.57	3.5251255033690807	7.88	2.0140173254259435	5.78	0.1434400160088602	1.511108177943137	1.1387677511083707	0.5248828745426736	0.7738483897072302	0.0	0.19230769230769232	0.0	52.0	470
0.3	0.1	0.3	0.3	46.43	4.812415992696829	7.8	2.3729059135632786	5.76	0.13127230817986682	2.4395100791335507	1.0802056207307384	0.4766119438897896	0.7040793171540392	0.15873015873015872	0.0	63.0	0.0	470
0.3	0.1	0.3	0.3	43.32	4.237869669306638	7.96	1.9459014404623547	4.59	0.15189199225730166	2.2919682288442846	1.1471968722975614	0.5057314434793406	0.7684789177062354	0.18867924528301888	0.19607843137254902	53.0	51.0	470
0.3	0.1	0.3	0.3	35.19	3.5193960805874225	7.03	1.4370564703086182	2.84	0.14206419813578708	2.0823396102788023	1.1033596745524297	0.5378866173825296	0.7778616891515133	0.2	0.19230769230769232	50.0	52.0	470
0.3	0.1	0.3	0.3	43.3	4.549421614485386	6.6	1.4912051225044658	3.96	0.10063898665564651	3.05821649198092	0.8808878245377849	0.4185530295807554	0.6460515503126281	0.0	0.15151515151515152	0.0	66.0	470
0.3	0.1	0.3	0.3	24.44	2.4727583708587666	6.18	1.1429862867305247	3.1	0.15769422273683856	1.3297720841282428	0.6970874752519982	0.32594295494175074	0.5124948368181825	0.25	0.2631578947368421	40.0	38.0	470
0.3	0.1	0.3	0.3	28.78	4.128770628481118	7.6	2.2415506368070552	5.32	0.2012192102477536	1.8872199916740617	0.9681061441031844	0.5071946794068742	0.7418687816725776	0.0	0.29411764705882354	0.0	34.0	470
0.3	0.1	0.3	0.3	48.71	6.13685195654042	8.3	2.8428781407415857	6.22	0.14197963286543455	3.2939738157988345	1.0822679119881513	0.5136115779597207	0.7553217830715101	0.0	0.0	0.0	0.0	470
0.3	0.1	0.3	0.3	55.97	6.41417716661087	8.6	2.1693454775973144	6.03	0.13250468289144013	4.244831689013554	1.3297897286886242	0.5621513576688701	0.9038115235805125	0.16393442622950818	0.15873015873015872	61.0	63.0	470
0.3	0.1	0.4	0.2	49.28	3.881244525042752	5.99	1.1604264023039874	3.25	0.07315960882834874	2.720818122738765	0.8720130999236083	0.36664046525654403	0.5786328087882989	0.13157894736842105	0.1282051282051282	76.0	78.0	480
0.3	0.1	0.4	0.2	69.62	4.7597146759668005	7.09	1.9409725578188233	4.97	0.07280713758560094	2.818742118147974	1.1377453397126869	0.1777806978704488	0.6520679052515372	0.0	0.11764705882352941	0.0	85.0	480
0.3	0.1	0.4	0.2	65.87	5.295906064058606	7.8	1.7489403597057909	5.34	0.0924367688542885	3.5469657043528158	1.2846678839459105	0.44057724207458693	0.7774866019512335	0.11904761904761904	0.12048192771084337	84.0	83.0	480
0.3	0.1	0.4	0.2	55.97	4.765704063228628	7.3	1.5872012195202005	3.65	0.09568046747943289	3.1785028437084275	1.096148419384459	0.4206377833430189	0.7024242803263661	0.14492753623188406	0.14705882352941177	69.0	68.0	480
0.3	0.1	0.4	0.2	82.02	5.668978004536232	7.8	2.2445918387187067	6.24	0.07434827329627856	3.424386165817526	1.1913543477732111	0.2983318601013837	0.6951141620478968	0.10101010101010101	0.1	99.0	100.0	480
